idx,freq
43316,48.041
43317,48.041
43318,48.041
43319,48.041
43320,48.041
43321,48.041
43322,48.041
43323,48.041
43324,48.041
43325,48.041
43326,48.041
43327,48.041
43328,48.041
43329,48.041
43330,48.041
43331,48.041
43332,48.041
43333,48.041
43334,48.041
43335,48.041
43336,48.041
43337,48.041
43338,48.041
43339,48.041
43340,48.041
43341,48.041
43342,48.041
43343,48.041
43344,48.041
43345,48.041
43346,48.041
43347,48.041
43348,48.041
43349,48.041
43350,48.041
43351,48.041
43352,48.041
43353,48.041
43354,48.041
43355,48.041
43356,48.041
43357,48.041
43358,48.041
43359,48.041
43360,48.041
43361,48.041
43362,48.041
43363,48.041
43364,48.041
43365,48.041
43366,48.041
43367,48.041
43368,48.041
43369,48.041
43370,48.041
43371,48.041
43372,48.041
43373,48.041
43374,48.041
43375,48.041
43376,48.041
43377,48.041
43378,48.041
43379,48.041
43380,48.041
43381,48.041
43382,48.041
43383,48.041
43384,48.041
43385,48.041
43386,48.041
43387,48.041
43388,48.041
43389,48.041
43390,48.041
43391,48.041
43392,48.041
43393,48.041
43394,48.041
43395,48.041
43396,48.041
43397,48.041
43398,48.041
43399,48.041
43400,48.041
43401,48.041
43402,48.041
43403,48.041
43404,48.041
43405,48.041
43406,48.041
43407,48.041
43408,48.041
43409,48.041
43410,48.041
43411,48.041
43412,48.041
43413,48.041
43414,48.041
43415,48.041
43416,48.041
43417,48.041
43418,48.041
43419,48.041
43420,48.041
43421,48.041
43422,48.041
43423,48.041
43424,48.041
43425,48.041
43426,48.041
43427,48.041
43428,48.041
43429,48.041
43430,48.041
43431,48.041
43432,48.041
43433,48.041
43434,48.041
43435,48.041
43436,48.041
43437,48.041
43438,48.041
43439,48.041
43440,48.041
43441,48.041
43442,48.041
43443,48.041
43444,48.041
43445,48.041
43446,48.041
43447,48.041
43448,48.041
43449,48.041
43450,48.041
43451,48.041
43452,48.041
43453,48.041
43454,48.041
43455,48.041
43456,48.041
43457,48.041
43458,48.041
43459,48.041
43460,48.041
43461,48.041
43462,48.041
43463,48.041
43464,48.041
43465,48.041
43466,48.041
43467,48.041
43468,48.041
43469,48.0693
43470,48.0693
43471,48.0693
43472,48.0693
43473,48.0693
43474,48.0693
43475,48.0693
43476,48.0693
43477,48.0693
43478,48.0693
43479,48.0693
43480,48.0693
43481,48.0693
43482,48.0693
43483,48.0693
43484,48.0693
43485,48.0693
43486,48.0693
43487,48.0693
43488,48.0693
43489,48.0693
43490,48.0693
43491,48.0693
43492,48.0693
43493,48.0693
43494,48.0693
43495,48.0693
43496,48.0693
43497,48.0693
43498,48.0693
43499,48.0693
43500,48.0693
43501,48.0693
43502,48.0693
43503,48.0693
43504,48.0693
43505,48.0693
43506,48.0693
43507,48.0693
43508,48.0693
43509,48.0693
43510,48.0693
43511,48.0693
43512,48.0693
43513,48.0693
43514,48.0693
43515,48.0693
43516,48.0693
43517,48.0693
43518,48.0693
43519,48.0693
43520,48.0693
43521,48.0693
43522,48.0693
43523,48.0693
43524,48.0693
43525,48.0693
43526,48.0693
43527,48.0693
43528,48.0693
43529,48.0693
43530,48.0693
43531,48.0693
43532,48.0693
43533,48.0693
43534,48.0693
43535,48.0693
43536,48.0693
43537,48.0693
43538,48.0693
43539,48.0693
43540,48.0693
43541,48.0693
43542,48.0693
43543,48.0693
43544,48.0693
43545,48.0693
43546,48.0693
43547,48.0693
43548,48.0693
43549,48.0693
43550,48.0693
43551,48.0693
43552,48.0693
43553,48.0693
43554,48.0693
43555,48.0693
43556,48.0693
43557,48.0693
43558,48.0693
43559,48.0693
43560,48.0693
43561,48.0693
43562,48.0693
43563,48.0693
43564,48.0693
43565,48.0693
43566,48.0693
43567,48.0693
43568,48.0693
43569,48.0693
43570,48.0693
43571,48.0693
43572,48.0693
43573,48.0693
43574,48.0693
43575,48.0693
43576,48.0693
43577,48.0693
43578,48.0693
43579,48.0693
43580,48.0693
43581,48.0693
43582,48.0693
43583,48.0693
43584,48.0693
43585,48.0693
43586,48.0693
43587,48.0693
43588,48.0693
43589,48.0693
43590,48.0693
43591,48.0693
43592,48.0693
43593,48.0693
43594,48.0693
43595,48.0693
43596,48.0693
43597,48.0693
43598,48.1035
43599,48.1035
43600,48.1035
43601,48.1035
43602,48.1035
43603,48.1035
43604,48.1035
43605,48.1035
43606,48.1035
43607,48.1035
43608,48.1035
43609,48.1035
43610,48.1035
43611,48.1035
43612,48.1035
43613,48.1035
43614,48.1035
43615,48.1035
43616,48.1035
43617,48.1035
43618,48.1035
43619,48.1035
43620,48.1035
43621,48.1035
43622,48.1035
43623,48.1035
43624,48.1035
43625,48.1035
43626,48.1035
43627,48.1035
43628,48.1035
43629,48.1035
43630,48.1035
43631,48.1035
43632,48.1035
43633,48.1035
43634,48.1035
43635,48.1035
43636,48.1035
43637,48.1035
43638,48.1035
43639,48.1035
43640,48.1035
43641,48.1035
43642,48.1035
43643,48.1035
43644,48.1035
43645,48.1035
43646,48.1035
43647,48.1035
43648,48.1035
43649,48.1035
43650,48.1035
43651,48.1035
43652,48.1035
43653,48.1035
43654,48.1035
43655,48.1035
43656,48.1035
43657,48.1035
43658,48.1035
43659,48.1035
43660,48.1035
43661,48.1035
43662,48.1035
43663,48.1035
43664,48.1035
43665,48.1035
43666,48.1035
43667,48.1035
43668,48.1035
43669,48.1035
43670,48.1035
43671,48.1035
43672,48.1035
43673,48.1035
43674,48.1035
43675,48.1035
43676,48.1035
43677,48.1035
43678,48.1035
43679,48.1035
43680,48.1035
43681,48.1035
43682,48.1035
43683,48.1035
43684,48.1035
43685,48.1035
43686,48.1035
43687,48.1035
43688,48.1035
43689,48.1035
43690,48.1035
43691,48.1035
43692,48.1035
43693,48.1035
43694,48.1035
43695,48.1035
43696,48.1035
43697,48.1035
43698,48.1035
43699,48.1035
43700,48.1035
43701,48.1035
43702,48.1035
43703,48.1035
43704,48.1035
43705,48.1035
43706,48.1035
43707,48.1035
43708,48.1035
43709,48.1035
43710,48.1035
43711,48.1035
43712,48.1035
43713,48.1035
43714,48.1035
43715,48.1035
43716,48.1035
43717,48.1035
43718,48.1035
43719,48.1035
43720,48.1035
43721,48.1035
43722,48.1035
43723,48.1035
43724,48.1035
43725,48.1035
43726,48.1035
43727,48.1035
43728,48.1035
43729,48.1035
43730,48.1035
43731,48.1035
43732,48.1035
43733,48.1035
43734,48.1035
43735,48.1035
43736,48.1035
43737,48.1035
43738,48.1035
43739,48.1035
43740,48.1035
43741,48.1035
43742,48.1035
43743,48.1035
43744,48.1035
43745,48.1035
43746,48.1035
43747,48.1035
43748,48.1035
43749,48.1035
43750,48.1035
43751,48.1035
43752,48.1035
43753,48.1035
43754,48.1035
43755,48.1035
43756,48.1035
43757,48.1035
43758,48.1035
43759,48.1035
43760,48.1035
43761,48.1035
43762,48.1035
43763,48.1035
43764,48.1035
43765,48.1035
43766,48.1035
43767,48.1035
43768,48.1035
43769,48.1035
43770,48.1035
43771,48.1035
43772,48.1035
43773,48.1035
43774,48.1035
43775,48.1035
43776,48.1035
43777,48.1035
43778,48.1035
43779,48.1035
43780,48.1035
43781,48.1035
43782,48.1035
43783,48.1035
43784,48.1035
43785,48.1035
43786,48.1035
43787,48.1035
43788,48.1035
43789,48.1035
43790,48.1035
43791,48.1035
43792,48.1035
43793,48.1035
43794,48.1035
43795,48.1035
43796,48.1035
43797,48.1035
43798,48.1035
43799,48.1035
43800,48.1035
43801,48.1035
43802,48.13
43803,48.13
43804,48.13
43805,48.13
43806,48.13
43807,48.13
43808,48.13
43809,48.13
43810,48.13
43811,48.13
43812,48.13
43813,48.13
43814,48.13
43815,48.13
43816,48.13
43817,48.13
43818,48.13
43819,48.13
43820,48.13
43821,48.13
43822,48.13
43823,48.13
43824,48.13
43825,48.13
43826,48.13
43827,48.13
43828,48.13
43829,48.13
43830,48.13
43831,48.13
43832,48.13
43833,48.13
43834,48.1602
43835,48.1602
43836,48.1602
43837,48.1602
43838,48.1602
43839,48.1602
43840,48.1602
43841,48.1602
43842,48.1602
43843,48.1602
43844,48.1602
43845,48.1602
43846,48.1602
43847,48.1602
43848,48.1602
43849,48.1602
43850,48.1602
43851,48.1602
43852,48.1602
43853,48.1602
43854,48.1602
43855,48.1602
43856,48.1602
43857,48.1602
43858,48.1602
43859,48.1602
43860,48.1602
43861,48.1602
43862,48.1602
43863,48.1602
43864,48.1602
43865,48.1602
43866,48.1602
43867,48.1602
43868,48.1602
43869,48.1602
43870,48.1602
43871,48.1602
43872,48.1602
43873,48.1602
43874,48.1602
43875,48.1602
43876,48.1602
43877,48.1602
43878,48.1602
43879,48.1602
43880,48.1602
43881,48.1602
43882,48.1602
43883,48.1602
43884,48.1602
43885,48.1602
43886,48.1602
43887,48.1602
43888,48.1602
43889,48.1602
43890,48.1602
43891,48.1602
43892,48.1602
43893,48.1602
43894,48.1602
43895,48.1602
43896,48.1602
43897,48.1602
43898,48.1602
43899,48.1602
43900,48.1602
43901,48.1602
43902,48.1602
43903,48.1602
43904,48.1602
43905,48.1602
43906,48.1602
43907,48.1602
43908,48.1602
43909,48.1602
43910,48.1602
43911,48.1602
43912,48.1602
43913,48.1602
43914,48.1602
43915,48.1602
43916,48.1602
43917,48.1859
43918,48.1859
43919,48.1859
43920,48.1859
43921,48.1859
43922,48.1859
43923,48.1859
43924,48.1859
43925,48.1859
43926,48.1859
43927,48.1859
43928,48.1859
43929,48.1859
43930,48.1859
43931,48.1859
43932,48.1859
43933,48.1859
43934,48.1859
43935,48.1859
43936,48.1859
43937,48.1859
43938,48.1859
43939,48.1859
43940,48.1859
43941,48.1859
43942,48.1859
43943,48.1859
43944,48.1859
43945,48.1859
43946,48.1859
43947,48.1859
43948,48.1859
43949,48.1859
43950,48.1859
43951,48.1859
43952,48.1859
43953,48.1859
43954,48.1859
43955,48.1859
43956,48.1859
43957,48.1859
43958,48.1859
43959,48.1859
43960,48.1859
43961,48.1859
43962,48.1859
43963,48.1859
43964,48.1859
43965,48.1859
43966,48.1859
43967,48.1859
43968,48.1859
43969,48.1859
43970,48.1859
43971,48.1859
43972,48.1859
43973,48.1859
43974,48.1859
43975,48.1859
43976,48.1859
43977,48.1859
43978,48.1859
43979,48.1859
43980,48.1859
43981,48.1859
43982,48.1859
43983,48.1859
43984,48.1859
43985,48.1859
43986,48.1859
43987,48.1859
43988,48.1859
43989,48.1859
43990,48.1859
43991,48.1859
43992,48.1859
43993,48.1859
43994,48.1859
43995,48.1859
43996,48.1859
43997,48.1859
43998,48.1859
43999,48.1859
44000,48.1859
44001,48.1859
44002,48.1859
44003,48.1859
44004,48.1859
44005,48.1859
44006,48.1859
44007,48.1859
44008,48.1859
44009,48.1859
44010,48.1859
44011,48.1859
44012,48.1859
44013,48.1859
44014,48.1859
44015,48.1859
44016,48.1859
44017,48.1859
44018,48.1859
44019,48.1859
44020,48.1859
44021,48.1859
44022,48.1859
44023,48.1859
44024,48.1859
44025,48.1859
44026,48.1859
44027,48.1859
44028,48.1859
44029,48.1859
44030,48.1859
44031,48.1859
44032,48.1859
44033,48.1859
44034,48.1859
44035,48.1859
44036,48.1859
44037,48.1859
44038,48.1859
44039,48.1859
44040,48.1859
44041,48.1859
44042,48.1859
44043,48.1859
44044,48.1859
44045,48.1859
44046,48.1859
44047,48.1859
44048,48.1859
44049,48.1859
44050,48.1859
44051,48.1859
44052,48.1859
44053,48.1859
44054,48.1859
44055,48.1859
44056,48.1859
44057,48.1859
44058,48.1859
44059,48.1859
44060,48.1859
44061,48.1859
44062,48.1859
44063,48.1859
44064,48.1859
44065,48.1859
44066,48.1859
44067,48.1859
44068,48.1859
44069,48.1859
44070,48.1859
44071,48.1859
44072,48.1859
44073,48.1859
44074,48.1859
44075,48.1859
44076,48.1859
44077,48.1859
44078,48.1859
44079,48.1859
44080,48.1859
44081,48.1859
44082,48.1859
44083,48.1859
44084,48.1859
44085,48.1859
44086,48.1859
44087,48.1859
44088,48.1859
44089,48.1859
44090,48.1859
44091,48.1859
44092,48.1859
44093,48.1859
44094,48.1859
44095,48.1859
44096,48.1859
44097,48.1859
44098,48.1859
44099,48.1859
44100,48.1859
44101,48.1859
44102,48.1859
44103,48.1859
44104,48.1859
44105,48.1859
44106,48.1859
44107,48.1859
44108,48.1859
44109,48.1859
44110,48.1859
44111,48.1859
44112,48.1859
44113,48.1859
44114,48.1859
44115,48.1859
44116,48.1859
44117,48.1859
44118,48.1859
44119,48.1859
44120,48.1859
44121,48.1859
44122,48.1859
44123,48.1859
44124,48.1859
44125,48.1859
44126,48.1859
44127,48.1859
44128,48.1859
44129,48.1859
44130,48.1859
44131,48.1859
44132,48.1859
44133,48.1859
44134,48.1859
44135,48.1859
44136,48.1859
44137,48.1859
44138,48.1859
44139,48.1859
44140,48.1859
44141,48.1859
44142,48.1859
44143,48.1859
44144,48.1859
44145,48.1859
44146,48.1859
44147,48.1859
44148,48.1859
44149,48.1859
44150,48.1859
44151,48.1859
44152,48.1859
44153,48.1859
44154,48.1859
44155,48.1859
44156,48.1859
44157,48.1859
44158,48.1859
44159,48.1859
44160,48.1859
44161,48.1859
44162,48.1859
44163,48.1859
44164,48.1859
44165,48.1859
44166,48.1859
44167,48.1859
44168,48.1859
44169,48.1859
44170,48.1859
44171,48.1859
44172,48.1859
44173,48.1859
44174,48.1859
44175,48.1859
44176,48.1859
44177,48.1859
44178,48.1859
44179,48.1859
44180,48.1859
44181,48.1859
44182,48.1859
44183,48.1859
44184,48.1859
44185,48.1859
44186,48.1859
44187,48.1859
44188,48.1859
44189,48.1859
44190,48.1859
44191,48.1859
44192,48.2301
44193,48.2301
44194,48.2301
44195,48.2301
44196,48.2301
44197,48.2301
44198,48.2301
44199,48.2301
44200,48.2301
44201,48.2301
44202,48.2301
44203,48.2301
44204,48.2301
44205,48.2301
44206,48.2301
44207,48.2301
44208,48.2301
44209,48.2301
44210,48.2301
44211,48.2301
44212,48.2301
44213,48.2301
44214,48.2301
44215,48.2301
44216,48.2301
44217,48.2301
44218,48.2301
44219,48.2301
44220,48.2301
44221,48.2301
44222,48.2301
44223,48.2301
44224,48.2301
44225,48.2301
44226,48.2301
44227,48.2301
44228,48.2301
44229,48.2301
44230,48.2301
44231,48.2301
44232,48.2301
44233,48.2301
44234,48.2301
44235,48.2301
44236,48.2301
44237,48.2301
44238,48.2301
44239,48.2301
44240,48.2301
44241,48.2301
44242,48.2301
44243,48.2301
44244,48.2301
44245,48.2301
44246,48.2301
44247,48.2301
44248,48.2301
44249,48.2301
44250,48.2301
44251,48.2301
44252,48.2301
44253,48.2301
44254,48.2301
44255,48.2301
44256,48.2301
44257,48.2301
44258,48.2301
44259,48.2301
44260,48.2301
44261,48.2301
44262,48.2301
44263,48.2301
44264,48.2301
44265,48.2301
44266,48.2301
44267,48.2301
44268,48.2301
44269,48.2301
44270,48.2301
44271,48.2301
44272,48.2301
44273,48.2301
44274,48.2301
44275,48.2301
44276,48.2301
44277,48.2301
44278,48.2301
44279,48.2301
44280,48.2301
44281,48.2301
44282,48.2301
44283,48.2301
44284,48.2301
44285,48.2301
44286,48.2301
44287,48.2301
44288,48.2301
44289,48.2301
44290,48.2301
44291,48.2301
44292,48.2301
44293,48.2301
44294,48.2301
44295,48.2301
44296,48.2301
44297,48.2301
44298,48.2301
44299,48.2301
44300,48.2301
44301,48.2301
44302,48.2301
44303,48.2301
44304,48.2301
44305,48.2301
44306,48.2301
44307,48.2301
44308,48.2301
44309,48.2301
44310,48.2301
44311,48.2301
44312,48.2301
44313,48.2301
44314,48.2301
44315,48.2301
44316,48.2301
44317,48.2301
44318,48.2301
44319,48.2301
44320,48.2301
44321,48.2301
44322,48.2301
44323,48.2301
44324,48.2301
44325,48.2301
44326,48.2301
44327,48.2301
44328,48.2301
44329,48.2301
44330,48.2301
44331,48.2301
44332,48.2301
44333,48.2301
44334,48.2301
44335,48.2301
44336,48.2301
44337,48.2301
44338,48.2301
44339,48.2301
44340,48.2301
44341,48.2301
44342,48.2301
44343,48.2301
44344,48.2301
44345,48.2301
44346,48.2301
44347,48.2301
44348,48.2301
44349,48.2301
44350,48.2301
44351,48.2301
44352,48.2301
44353,48.2301
44354,48.2301
44355,48.2301
44356,48.2301
44357,48.2301
44358,48.2301
44359,48.2301
44360,48.2301
44361,48.2301
44362,48.2301
44363,48.2301
44364,48.2301
44365,48.2301
44366,48.2301
44367,48.2301
44368,48.2301
44369,48.2301
44370,48.2301
44371,48.2301
44372,48.2301
44373,48.2301
44374,48.2301
44375,48.2301
44376,48.2301
44377,48.2301
44378,48.2301
44379,48.2301
44380,48.2301
44381,48.2301
44382,48.2301
44383,48.2301
44384,48.2301
44385,48.2871
44386,48.2871
44387,48.2871
44388,48.2871
44389,48.2871
44390,48.2871
44391,48.2871
44392,48.2871
44393,48.2871
44394,48.2871
44395,48.2871
44396,48.2871
44397,48.2871
44398,48.2871
44399,48.2871
44400,48.2871
44401,48.2871
44402,48.2871
44403,48.2871
44404,48.2871
44405,48.2871
44406,48.2871
44407,48.2871
44408,48.2871
44409,48.2871
44410,48.2871
44411,48.2871
44412,48.2871
44413,48.2871
44414,48.2871
44415,48.2871
44416,48.2871
44417,48.2871
44418,48.2871
44419,48.2871
44420,48.2871
44421,48.2871
44422,48.2871
44423,48.2871
44424,48.2871
44425,48.2871
44426,48.2871
44427,48.2871
44428,48.2871
44429,48.2871
44430,48.2871
44431,48.2871
44432,48.2871
44433,48.2871
44434,48.2871
44435,48.2871
44436,48.2871
44437,48.2871
44438,48.2871
44439,48.2871
44440,48.2871
44441,48.2871
44442,48.2871
44443,48.2871
44444,48.2871
44445,48.2871
44446,48.2871
44447,48.2871
44448,48.2871
44449,48.2871
44450,48.2871
44451,48.2871
44452,48.2871
44453,48.2871
44454,48.2871
44455,48.2871
44456,48.2871
44457,48.2871
44458,48.2871
44459,48.2871
44460,48.2871
44461,48.2871
44462,48.2871
44463,48.2871
44464,48.2871
44465,48.2871
44466,48.2871
44467,48.2871
44468,48.2871
44469,48.2871
44470,48.2871
44471,48.2871
44472,48.2871
44473,48.2871
44474,48.2871
44475,48.2871
44476,48.2871
44477,48.2871
44478,48.2871
44479,48.2871
44480,48.2871
44481,48.2871
44482,48.2871
44483,48.2871
44484,48.2871
44485,48.2871
44486,48.2871
44487,48.2871
44488,48.2871
44489,48.2871
44490,48.2871
44491,48.2871
44492,48.2871
44493,48.2871
44494,48.2871
44495,48.2871
44496,48.2871
44497,48.2871
44498,48.2871
44499,48.2871
44500,48.2871
44501,48.2871
44502,48.2871
44503,48.2871
44504,48.2871
44505,48.2871
44506,48.2871
44507,48.2871
44508,48.2871
44509,48.2871
44510,48.2871
44511,48.2871
44512,48.2871
44513,48.2871
44514,48.2871
44515,48.2871
44516,48.2871
44517,48.2871
44518,48.2871
44519,48.2871
44520,48.2871
44521,48.2871
44522,48.2871
44523,48.2871
44524,48.2871
44525,48.3227
44526,48.3227
44527,48.3227
44528,48.3227
44529,48.3227
44530,48.3227
44531,48.3227
44532,48.3227
44533,48.3227
44534,48.3227
44535,48.3227
44536,48.3227
44537,48.3227
44538,48.3227
44539,48.3227
44540,48.3227
44541,48.3227
44542,48.3227
44543,48.3227
44544,48.3227
44545,48.3227
44546,48.3227
44547,48.3227
44548,48.3227
44549,48.3227
44550,48.3227
44551,48.3227
44552,48.3227
44553,48.3227
44554,48.3227
44555,48.3227
44556,48.3227
44557,48.3227
44558,48.3227
44559,48.3227
44560,48.3227
44561,48.3227
44562,48.3227
44563,48.3227
44564,48.3227
44565,48.3227
44566,48.3227
44567,48.3227
44568,48.3227
44569,48.3227
44570,48.3227
44571,48.3227
44572,48.3227
44573,48.3227
44574,48.3227
44575,48.3227
44576,48.3227
44577,48.3227
44578,48.3227
44579,48.3227
44580,48.3227
44581,48.3227
44582,48.3227
44583,48.3227
44584,48.3227
44585,48.3227
44586,48.3227
44587,48.3227
44588,48.3227
44589,48.3227
44590,48.3227
44591,48.3227
44592,48.3227
44593,48.3227
44594,48.3227
44595,48.3227
44596,48.3227
44597,48.3227
44598,48.3227
44599,48.3227
44600,48.3227
44601,48.3227
44602,48.3227
44603,48.3227
44604,48.3227
44605,48.3227
44606,48.3227
44607,48.3227
44608,48.3227
44609,48.3227
44610,48.3227
44611,48.3227
44612,48.3227
44613,48.3227
44614,48.3227
44615,48.3227
44616,48.3227
44617,48.3227
44618,48.3227
44619,48.3227
44620,48.3227
44621,48.3227
44622,48.3227
44623,48.3227
44624,48.3227
44625,48.3227
44626,48.3227
44627,48.3227
44628,48.3227
44629,48.3227
44630,48.3227
44631,48.3227
44632,48.3227
44633,48.3227
44634,48.3227
44635,48.3227
44636,48.3227
44637,48.3227
44638,48.3227
44639,48.3227
44640,48.3227
44641,48.3227
44642,48.3227
44643,48.3227
44644,48.3227
44645,48.3227
44646,48.3227
44647,48.3227
44648,48.3227
44649,48.3227
44650,48.3227
44651,48.3227
44652,48.3227
44653,48.3227
44654,48.3227
44655,48.3227
44656,48.3227
44657,48.3227
44658,48.3227
44659,48.3227
44660,48.3227
44661,48.3227
44662,48.3227
44663,48.3227
44664,48.3227
44665,48.3227
44666,48.3227
44667,48.3227
44668,48.3227
44669,48.3227
44670,48.3227
44671,48.3227
44672,48.3227
44673,48.3227
44674,48.3227
44675,48.3227
44676,48.3227
44677,48.3227
44678,48.3227
44679,48.3227
44680,48.3227
44681,48.3227
44682,48.3227
44683,48.3227
44684,48.3227
44685,48.3227
44686,48.3227
44687,48.3227
44688,48.3227
44689,48.3227
44690,48.3227
44691,48.3227
44692,48.3227
44693,48.3227
44694,48.3227
44695,48.3227
44696,48.3227
44697,48.3227
44698,48.3227
44699,48.3227
44700,48.3227
44701,48.3227
44702,48.3227
44703,48.3227
44704,48.3227
44705,48.3227
44706,48.3227
44707,48.3227
44708,48.3227
44709,48.3227
44710,48.3227
44711,48.3227
44712,48.3227
44713,48.3227
44714,48.3227
44715,48.3227
44716,48.3227
44717,48.3227
44718,48.3227
44719,48.3227
44720,48.3227
44721,48.3227
44722,48.3227
44723,48.3227
44724,48.3227
44725,48.3227
44726,48.3227
44727,48.3227
44728,48.3227
44729,48.3227
44730,48.3227
44731,48.3227
44732,48.3227
44733,48.3227
44734,48.3227
44735,48.3227
44736,48.3227
44737,48.3227
44738,48.3227
44739,48.3227
44740,48.3227
44741,48.3227
44742,48.3227
44743,48.3227
44744,48.3227
44745,48.3227
44746,48.3227
44747,48.3227
44748,48.3227
44749,48.3227
44750,48.3227
44751,48.3227
44752,48.3227
44753,48.3227
44754,48.3227
44755,48.3227
44756,48.3227
44757,48.3227
44758,48.3227
44759,48.3227
44760,48.3227
44761,48.3227
44762,48.3227
44763,48.3227
44764,48.3227
44765,48.3227
44766,48.3227
44767,48.3227
44768,48.3227
44769,48.3227
44770,48.3227
44771,48.3227
44772,48.3227
44773,48.3227
44774,48.3227
44775,48.3227
44776,48.3227
44777,48.3227
44778,48.3227
44779,48.3227
44780,48.3227
44781,48.3227
44782,48.3227
44783,48.3227
44784,48.3227
44785,48.3227
44786,48.3227
44787,48.3227
44788,48.3227
44789,48.3227
44790,48.3227
44791,48.3227
44792,48.3227
44793,48.3227
44794,48.3227
44795,48.3227
44796,48.3227
44797,48.3227
44798,48.3227
44799,48.3227
44800,48.3227
44801,48.3227
44802,48.3227
44803,48.3227
44804,48.3227
44805,48.3227
44806,48.3227
44807,48.3227
44808,48.3227
44809,48.3227
44810,48.3227
44811,48.3227
44812,48.3227
44813,48.3227
44814,48.3227
44815,48.3227
44816,48.3227
44817,48.3227
44818,48.3227
44819,48.3227
44820,48.3227
44821,48.3227
44822,48.3227
44823,48.3227
44824,48.3227
44825,48.3227
44826,48.3227
44827,48.3227
44828,48.3227
44829,48.3227
44830,48.3227
44831,48.3227
44832,48.3227
44833,48.3227
44834,48.3227
44835,48.3227
44836,48.3227
44837,48.3227
44838,48.3227
44839,48.3227
44840,48.3227
44841,48.3227
44842,48.3227
44843,48.3227
44844,48.3227
44845,48.3227
44846,48.3227
44847,48.3227
44848,48.3227
44849,48.3227
44850,48.3227
44851,48.3227
44852,48.3227
44853,48.3227
44854,48.3227
44855,48.3227
44856,48.3227
44857,48.3227
44858,48.3227
44859,48.3227
44860,48.3227
44861,48.3227
44862,48.3227
44863,48.3227
44864,48.3227
44865,48.3227
44866,48.3227
44867,48.3227
44868,48.3227
44869,48.3227
44870,48.3227
44871,48.3227
44872,48.3227
44873,48.3227
44874,48.3227
44875,48.3227
44876,48.3227
44877,48.3227
44878,48.3227
44879,48.3227
44880,48.3227
44881,48.3227
44882,48.3227
44883,48.3227
44884,48.3227
44885,48.3227
44886,48.3227
44887,48.3227
44888,48.3227
44889,48.3227
44890,48.3227
44891,48.3227
44892,48.3227
44893,48.3227
44894,48.3227
44895,48.3227
44896,48.3227
44897,48.3227
44898,48.3227
44899,48.3227
44900,48.3227
44901,48.3227
44902,48.3227
44903,48.3227
44904,48.3227
44905,48.3227
44906,48.3227
44907,48.3227
44908,48.3227
44909,48.3227
44910,48.3227
44911,48.3227
44912,48.3227
44913,48.3227
44914,48.3227
44915,48.3227
44916,48.3227
44917,48.3227
44918,48.3227
44919,48.3227
44920,48.3227
44921,48.3227
44922,48.3227
44923,48.3227
44924,48.3227
44925,48.3227
44926,48.3227
44927,48.3227
44928,48.3227
44929,48.3227
44930,48.3227
44931,48.3227
44932,48.3227
44933,48.3227
44934,48.3227
44935,48.3227
44936,48.3227
44937,48.3227
44938,48.3227
44939,48.3227
44940,48.3227
44941,48.3227
44942,48.3227
44943,48.3227
44944,48.3227
44945,48.3227
44946,48.3227
44947,48.3227
44948,48.3227
44949,48.3227
44950,48.3227
44951,48.3227
44952,48.3227
44953,48.3227
44954,48.3227
44955,48.3227
44956,48.3227
44957,48.3227
44958,48.3227
44959,48.3227
44960,48.3227
44961,48.3227
44962,48.3227
44963,48.3227
44964,48.3227
44965,48.3227
44966,48.3227
44967,48.3227
44968,48.3227
44969,48.3227
44970,48.3227
44971,48.3227
44972,48.3227
44973,48.3227
44974,48.3227
44975,48.3227
44976,48.3227
44977,48.3227
44978,48.3227
44979,48.3227
44980,48.3227
44981,48.3227
44982,48.3227
44983,48.3227
44984,48.3227
44985,48.3227
44986,48.3227
44987,48.3227
44988,48.3227
44989,48.3227
44990,48.3227
44991,48.3227
44992,48.3227
44993,48.3227
44994,48.3227
44995,48.3227
44996,48.3227
44997,48.3227
44998,48.3227
44999,48.3227
45000,48.3227
45001,48.3227
45002,48.3227
45003,48.3227
45004,48.3227
45005,48.3227
45006,48.3227
45007,48.3227
45008,48.3227
45009,48.3227
45010,48.3227
45011,48.3227
45012,48.3227
45013,48.3227
45014,48.3227
45015,48.3227
45016,48.3227
45017,48.3227
45018,48.3227
45019,48.3227
45020,48.3227
45021,48.3227
45022,48.3227
45023,48.3227
45024,48.3227
45025,48.3227
45026,48.3227
45027,48.3227
45028,48.3227
45029,48.3227
45030,48.3227
45031,48.3227
45032,48.3227
45033,48.3227
45034,48.3227
45035,48.3227
45036,48.3227
45037,48.3227
45038,48.3227
45039,48.3227
45040,48.3227
45041,48.3227
45042,48.3227
45043,48.3227
45044,48.3227
45045,48.3227
45046,48.3227
45047,48.3227
45048,48.3227
45049,48.3227
45050,48.3227
45051,48.3227
45052,48.3227
45053,48.3227
45054,48.3227
45055,48.3227
45056,48.3227
45057,48.3227
45058,48.3227
45059,48.3227
45060,48.3227
45061,48.3227
45062,48.3227
45063,48.3227
45064,48.3227
45065,48.3227
45066,48.3227
45067,48.3227
45068,48.3227
45069,48.3227
45070,48.3227
45071,48.3227
45072,48.3227
45073,48.3227
45074,48.3227
45075,48.3227
45076,48.3227
45077,48.3227
45078,48.3227
45079,48.3227
45080,48.3227
45081,48.3227
45082,48.3227
45083,48.3227
45084,48.3227
45085,48.3227
45086,48.3227
45087,48.3227
